sample_id,lake_name,year,date_sampled,parameter,sample_location,value
2601,Otter,2017,31-Jul-17,tkn,Average,NA
2608,Big Chapman,2017,7-Aug-17,tkn,Average,NA
2611,Mill Pond,2017,7-Aug-17,tkn,Average,NA
2337,Big Turkey,2015,29-Jun-15,tkn,Average,0.881
2367,Goldeneye,2015,21-Jul-15,tkn,Average,0.967
2483,Skunk,2016,27-Jul-16,tkn,Average,NA
2501,Nauvoo,2016,2-Aug-16,tkn,Average,NA
2521,Diamond,2016,16-Aug-16,tkn,Average,NA
2540,Westler,2017,19-Jun-17,tkn,Average,NA
2613,Hartz,2017,8-Aug-17,tkn,Average,NA
2615,Mansfield Reservoir (Hardin),2017,8-Aug-17,tkn,Average,NA
2672,Canada,2018,10-Jul-18,tkn,Average,NA
2684,Upper Long,2018,17-Jul-18,tkn,Average,NA
2691,Syracuse,2018,23-Jul-18,tkn,Average,NA
2715,Stump Jumper,2018,31-Jul-18,tkn,Average,NA
2345,Loon,2015,6-Jul-15,tkn,Average,0.8475
2351,Fish (Lower),2015,14-Jul-15,tkn,Average,0.529
2357,Clear (LaPorte),2015,13-Jul-15,tkn,Average,0.683
2364,Hackberry,2015,15-Jul-15,tkn,Average,0.3235
2579,Starve Hollow,2017,17-Jul-17,tkn,Average,NA
2638,Engle,2018,26-Jun-18,tkn,Average,NA
2649,Knapp,2018,26-Jun-18,tkn,Average,NA
2657,Fox,2018,3-Jul-18,tkn,Average,NA
2347,Big Otter,2015,7-Jul-15,tkn,Average,0.965
2448,Hoffman,2016,6-Jul-16,tkn,Average,NA
2465,Lower Fry,2016,20-Jul-16,tkn,Average,NA
2507,Story (Upper),2016,8-Aug-16,tkn,Average,NA
2586,Trout,2017,19-Jul-17,tkn,Average,NA
2620,Brookville,2017,15-Aug-17,tkn,Average,NA
2635,Little Otter,2018,25-Jun-18,tkn,Average,NA
2674,Loomis,2018,10-Jul-18,tkn,Average,NA
2349,Hartz,2015,14-Jul-15,tkn,Average,2.056
2383,James,2015,28-Jul-15,tkn,Average,1.4125
2543,Big Turkey,2017,21-Jun-17,tkn,Average,NA
2683,Rothenberger,2018,17-Jul-18,tkn,Average,NA
2711,Mississinewa Res.,2018,31-Jul-18,tkn,Average,NA
2355,Canada,2015,13-Jul-15,tkn,Average,1.4075
2384,North Little,2015,27-Jul-15,tkn,Average,1.924
2450,Rider,2016,6-Jul-16,tkn,Average,NA
2498,Banning,2016,1-Aug-16,tkn,Average,NA
2545,Webster,2017,26-Jun-17,tkn,Average,NA
2602,Golden,2017,31-Jul-17,tkn,Average,NA
2393,Grouse Ridge,2015,29-Jul-15,tkn,Average,0.828
2441,Westler,2016,27-Jun-16,tkn,Average,NA
2461,Lake of the Woods,2016,12-Jul-16,tkn,Average,NA
2472,Spurgeon Hollow,2016,19-Jul-16,tkn,Average,NA
2488,Robinson,2016,26-Jul-16,tkn,Average,NA
2541,Rider,2017,21-Jun-17,tkn,Average,NA
2666,Thomas,2018,9-Jul-18,tkn,Average,NA
2444,Miller (Chain-O),2016,28-Jun-16,tkn,Average,NA
2451,Webster,2016,5-Jul-16,tkn,Average,NA
2495,Prairie Creek Reservoir,2016,3-Aug-16,tkn,Average,NA
2508,Ball,2016,8-Aug-16,tkn,Average,NA
2639,Duely,2018,26-Jun-18,tkn,Average,NA
2665,Kings,2018,9-Jul-18,tkn,Average,NA
2328,Shriner,2015,30-Jun-15,tkn,Average,0.95075
2336,Round,2015,30-Jun-15,tkn,Average,1.25
2341,Hindman,2015,7-Jul-15,tkn,Average,2.095
2456,Bear,2016,6-Jul-16,tkn,Average,NA
2523,Steinbarger,2016,16-Aug-16,tkn,Average,NA
2538,Story (Upper),2017,19-Jun-17,tkn,Average,NA
2647,Port Mitchell,2018,26-Jun-18,tkn,Average,NA
2652,Prides Creek,2018,2-Jul-18,tkn,Average,NA
2352,Fish (Upper),2015,14-Jul-15,tkn,Average,1.02975
2372,Nauvoo,2015,20-Jul-15,tkn,Average,2.427
2515,University,2016,10-Aug-16,tkn,Average,NA
2577,Oak,2017,17-Jul-17,tkn,Average,NA
2580,Crosley,2017,17-Jul-17,tkn,Average,NA
2597,Sylvan,2017,11-Jul-17,tkn,Average,NA
2636,Golden,2018,25-Jun-18,tkn,Average,NA
2644,Hogback,2018,25-Jun-18,tkn,Average,NA
2680,Nauvoo,2018,16-Jul-18,tkn,Average,NA
2386,Prairie Creek Reservoir,2015,27-Jul-15,tkn,Average,1.1395
2494,Eagle Creek Reservoir,2016,3-Aug-16,tkn,Average,NA
2655,Scales,2018,2-Jul-18,tkn,Average,NA
2692,Webster,2018,24-Jul-18,tkn,Average,NA
2329,Crane,2015,30-Jun-15,tkn,Average,2.26575
2333,Martin,2015,29-Jun-15,tkn,Average,1.6565
2490,Sawmill,2016,26-Jul-16,tkn,Average,NA
2614,Mississinewa Reservoir,2017,8-Aug-17,tkn,Average,NA
2401,Geist Reservoir,2015,5-Aug-15,tkn,Average,0.793
2416,Manitou,2015,10-Aug-15,tkn,Average,2.519
2476,Ferdinand City Old,2016,18-Jul-16,tkn,Average,NA
2573,Miller (Chain-O),2017,17-Jul-17,tkn,Average,NA
2575,Dock,2017,17-Jul-17,tkn,Average,NA
2592,Steinbarger,2017,24-Jul-17,tkn,Average,NA
2710,Prarie Creek Res.,2018,30-Jul-18,tkn,Average,NA
2334,Bear,2015,29-Jun-15,tkn,Average,1.9625
2343,Royer,2015,6-Jul-15,tkn,Average,2.0755
2462,Gilbert,2016,12-Jul-16,tkn,Average,NA
2581,Versailles,2017,17-Jul-17,tkn,Average,NA
2582,Molenkramer Res,2017,17-Jul-17,tkn,Average,NA
2609,Sawmill,2017,7-Aug-17,tkn,Average,NA
2685,Sand,2018,17-Jul-18,tkn,Average,NA
2699,Shakamak,2018,26-Jul-18,tkn,Average,NA
2520,Bartley,2016,16-Aug-16,tkn,Average,NA
2583,Bischoff Res.,2017,17-Jul-17,tkn,Average,NA
2585,Woods (Big Blue #3),2017,17-Jul-17,tkn,Average,NA
2590,Nasby Mill Pond,2017,24-Jul-17,tkn,Average,NA
2669,Potato Cr. (Worster),2018,9-Jul-18,tkn,Average,NA
2695,Little Chapman,2018,24-Jul-18,tkn,Average,NA
2706,Starve Hollow,2018,30-Jul-18,tkn,Average,NA
2709,Middlefork Res.,2018,30-Jul-18,tkn,Average,NA
2376,Red Pine,2015,22-Jul-15,tkn,Average,0.911
2419,Cagles Mill (Cataract),2015,11-Aug-15,tkn,Average,0.8325
2471,Brush Creek Reservoir,2016,19-Jul-16,tkn,Average,NA
2486,Shaffer,2016,25-Jul-16,tkn,Average,NA
2487,Freeman,2016,25-Jul-16,tkn,Average,NA
2373,Ridinger,2015,21-Jul-15,tkn,Average,1.896
2387,St. Joseph Reservoir,2015,27-Jul-15,tkn,Average,1.007
2418,Mansfield Reservoir (Hardin),2015,11-Aug-15,tkn,Average,0.913
2457,Wolf,2016,11-Jul-16,tkn,Average,NA
2519,Crane,2016,16-Aug-16,tkn,Average,NA
2546,Fish,2017,26-Jun-17,tkn,Average,NA
2591,Waldron,2017,24-Jul-17,tkn,Average,NA
2594,Loon,2017,25-Jul-17,tkn,Average,NA
2650,Baugher,2018,26-Jun-18,tkn,Average,NA
2703,Big Fry,2018,26-Jul-18,tkn,Average,NA
2713,Cagles Mill (Cataract),2018,31-Jul-18,tkn,Average,NA
2584,Manlove,2017,17-Jul-17,tkn,Average,NA
2569,Riddles,2017,17-Jul-17,tkn,Average,NA
2697,Little Pike,2018,24-Jul-18,tkn,Average,NA
2510,Lemon,2016,10-Aug-16,tkn,Average,NA
2633,Fish,2018,25-Jun-18,tkn,Average,NA
2696,Pike,2018,24-Jul-18,tkn,Average,NA
2330,Port Mitchell,2015,30-Jun-15,tkn,Average,1.7535
2381,Carr,2015,28-Jul-15,tkn,Average,4.0145
2447,McClures,2016,28-Jun-16,tkn,Average,NA
2503,Palestine,2016,1-Aug-16,tkn,Average,NA
2556,Dale Reservoir,2017,10-Jul-17,tkn,Average,NA
2668,Riddles,2018,9-Jul-18,tkn,Average,NA
2702,Impoundment No. 26,2018,26-Jul-18,tkn,Average,NA
2342,Shipshewana,2015,6-Jul-15,tkn,Average,2.245
2371,Mud (Chain of Lakes),2015,21-Jul-15,tkn,Average,1.826
2415,King,2015,10-Aug-15,tkn,Average,4.318
2445,Muncie,2016,28-Jun-16,tkn,Average,NA
2459,George (Hobart),2016,11-Jul-16,tkn,Average,NA
2481,Green Valley,2016,27-Jul-16,tkn,Average,NA
2497,Sellers,2016,1-Aug-16,tkn,Average,NA
2675,J.C. Murphy,2018,10-Jul-18,tkn,Average,NA
2460,Cedar,2016,11-Jul-16,tkn,Average,NA
2484,Bass,2016,25-Jul-16,tkn,Average,NA
2493,Cagles Mill (Cataract),2016,3-Aug-16,tkn,Average,NA
2595,Robinson,2017,25-Jul-17,tkn,Average,NA
2637,Steinbarger,2018,26-Jun-18,tkn,Average,NA
2480,Sullivan,2016,27-Jul-16,tkn,Average,NA
2686,Bowen,2018,17-Jul-18,tkn,Average,NA
2707,Versailles,2018,30-Jul-18,tkn,Average,NA
2339,Loon,2015,7-Jul-15,tkn,Average,1.78425
2656,Ferdinand City New,2018,2-Jul-18,tkn,Average,NA
2708,Woods (Big Blue #3),2018,30-Jul-18,tkn,Average,NA
2338,Larwill,2015,7-Jul-15,tkn,Average,3.591
2417,Waveland,2015,11-Aug-15,tkn,Average,2.0395
2496,Molenkramer Reservoir,2016,3-Aug-16,tkn,Average,NA
2612,Bass,2017,8-Aug-17,tkn,Average,NA
2671,Tamarack,2018,10-Jul-18,tkn,Average,NA
2340,Little Bause,2015,7-Jul-15,tkn,Average,0.966
2358,Cedar,2015,13-Jul-15,tkn,Average,1.2575
2712,Waveland,2018,31-Jul-18,tkn,Average,NA
2380,Willow,2015,22-Jul-15,tkn,Average,5.7865
2403,Scales,2015,3-Aug-15,tkn,Average,1.70325
2404,Schlamm,2015,3-Aug-15,tkn,Average,0.841
2405,John Hay,2015,3-Aug-15,tkn,Average,1.042
2406,Starve Hollow,2015,3-Aug-15,tkn,Average,1.216
2407,Brush Creek Reservoir,2015,3-Aug-15,tkn,Average,2.211
2408,Huntingburg City,2015,4-Aug-15,tkn,Average,1.67125
2409,White Oak #2,2015,4-Aug-15,tkn,Average,1.41025
2410,Crystal,2015,4-Aug-15,tkn,Average,4.62475
2411,Kickapoo,2015,4-Aug-15,tkn,Average,1.239
2412,Shakamak,2015,4-Aug-15,tkn,Average,1.0545
2435,North Twin,2016,15-Jun-16,tkn,Average,0.96
2436,North Twin,2016,15-Jun-16,tkn,Average,8.585
2437,North Twin,2016,15-Jun-16,tkn,Average,1.75
2663,Fry,2018,3-Jul-18,tkn,Average,NA
2453,South Twin,2016,5-Jul-16,tkn,Average,0.752
2477,Ferdinand City New,2016,18-Jul-16,tkn,Average,NA
2548,Simonton,2017,28-Jun-17,tkn,Average,NA
2549,Hunter,2017,28-Jun-17,tkn,Average,NA
2550,Fish,2017,28-Jun-17,tkn,Average,NA
2551,Banning,2017,28-Jun-17,tkn,Average,NA
2552,Little Barbee,2017,28-Jun-17,tkn,Average,NA
2558,Benefiel,2017,11-Jul-17,tkn,Average,NA
2673,Mink,2018,10-Jul-18,tkn,Average,NA
2651,Robinson,2018,26-Jun-18,tkn,Average,NA
2616,Airline,2017,11-Jul-17,Organic-N (mg/L),Average,0
2467,Gambill,2016,20-Jul-16,Organic-N (mg/L),Average,0
2570,Eagle,2017,17-Jul-17,Organic-N (mg/L),Average,0
2559,Hale,2017,10-Jul-17,Organic-N (mg/L),Average,0
2576,Deam,2017,17-Jul-17,Organic-N (mg/L),Average,0
2439,Gage,2016,27-Jun-16,Organic-N (mg/L),Average,0
2526,Nasby Mill Pond,2016,15-Aug-16,Organic-N (mg/L),Average,0
2555,Chrisney,2017,10-Jul-17,Organic-N (mg/L),Average,0
2571,Price,2017,17-Jul-17,Organic-N (mg/L),Average,0
2311,Griffy,2015,30-Apr-15,Organic-N (mg/L),Average,0.23975
2363,Gambill,2015,15-Jul-15,Organic-N (mg/L),Average,0.212
2402,Boones Pond,2015,5-Aug-15,Organic-N (mg/L),Average,0.5105
2525,George,2016,15-Aug-16,Organic-N (mg/L),Average,0
2603,McClish,2017,31-Jul-17,Organic-N (mg/L),Average,0
2468,Mayfield,2016,20-Jul-16,Organic-N (mg/L),Average,0
2475,Celina,2016,18-Jul-16,Organic-N (mg/L),Average,0
2565,Hammond,2017,12-Jul-17,Organic-N (mg/L),Average,0
2346,Green,2015,6-Jul-15,Organic-N (mg/L),Average,0.8035
2362,Turtle,2015,15-Jul-15,Organic-N (mg/L),Average,0.55
2378,Todd,2015,22-Jul-15,Organic-N (mg/L),Average,0.47975
2388,Summit,2015,27-Jul-15,Organic-N (mg/L),Average,0.4205
2560,Mayfield,2017,11-Jul-17,Organic-N (mg/L),Average,0
2621,Griffy,2017,15-Aug-17,Organic-N (mg/L),Average,0
2653,"Twin Pitts, East",2018,2-Jul-18,Organic-N (mg/L),Average,0
2676,Gooseneck,2018,16-Jul-18,Organic-N (mg/L),Average,0
2677,"Failing ""Gentian""",2018,16-Jul-18,Organic-N (mg/L),Average,0
2705,Scott,2018,26-Jul-18,Organic-N (mg/L),Average,0
2504,Pretty,2016,2-Aug-16,Organic-N (mg/L),Average,0
2554,John Hay,2017,10-Jul-17,Organic-N (mg/L),Average,0
2557,Patoka Reservoir,2017,10-Jul-17,Organic-N (mg/L),Average,0
2596,Clair,2017,25-Jul-17,Organic-N (mg/L),Average,0
2600,Crooked,2017,31-Jul-17,Organic-N (mg/L),Average,0
2660,Bass,2018,3-Jul-18,Organic-N (mg/L),Average,0
2667,Lawrence,2018,9-Jul-18,Organic-N (mg/L),Average,0
2374,Goodman,2015,22-Jul-15,Organic-N (mg/L),Average,0.50625
2469,Redbud,2016,20-Jul-16,Organic-N (mg/L),Average,0
2482,Star,2016,27-Jul-16,Organic-N (mg/L),Average,0
2566,White Pine,2017,12-Jul-17,Organic-N (mg/L),Average,0
2359,T Lake,2015,15-Jul-15,Organic-N (mg/L),Average,0.2985
2438,Silver,2016,27-Jun-16,Organic-N (mg/L),Average,0
2470,Hackberry,2016,20-Jul-16,Organic-N (mg/L),Average,0
2478,Chrisney,2016,18-Jul-16,Organic-N (mg/L),Average,0
2479,Scheister,2016,27-Jul-16,Organic-N (mg/L),Average,0
2491,Kuhn,2016,26-Jul-16,Organic-N (mg/L),Average,0
2502,South Twin,2016,2-Aug-16,Organic-N (mg/L),Average,0.7015
2593,Crooked,2017,25-Jul-17,Organic-N (mg/L),Average,0
2360,Bobcat,2015,15-Jul-15,Organic-N (mg/L),Average,0.376
2366,Bass,2015,15-Jul-15,Organic-N (mg/L),Average,0.383
2389,Wawasee,2015,28-Jul-15,Organic-N (mg/L),Average,0.549
2443,Atwood,2016,28-Jun-16,Organic-N (mg/L),Average,0
2452,South Twin,2016,5-Jul-16,Organic-N (mg/L),Average,0.852
2466,Chapel pit,2016,20-Jul-16,Organic-N (mg/L),Average,0
2474,Springs Valley (Tucker),2016,18-Jul-16,Organic-N (mg/L),Average,0
2516,North Twin,2016,13-Aug-16,Organic-N (mg/L),Average,0.8695
2563,Horshoe,2017,12-Jul-17,Organic-N (mg/L),Average,0
2598,Cedar,2017,31-Jul-17,Organic-N (mg/L),Average,0
2599,Barton,2017,31-Jul-17,Organic-N (mg/L),Average,0
2648,Little Bause,2018,26-Jun-18,Organic-N (mg/L),Average,0
2670,Bass (N. Chain),2018,9-Jul-18,Organic-N (mg/L),Average,0
2394,Yellowwood,2015,29-Jul-15,Organic-N (mg/L),Average,0.3855
2455,Lake of the Woods,2016,5-Jul-16,Organic-N (mg/L),Average,0
2463,Maxinkuckee,2016,12-Jul-16,Organic-N (mg/L),Average,0
2572,Goldeneye,2017,17-Jul-17,Organic-N (mg/L),Average,0
2606,Upper Long,2017,31-Jul-17,Organic-N (mg/L),Average,0
2610,Lawrence,2017,7-Aug-17,Organic-N (mg/L),Average,0
2646,McClish,2018,25-Jun-18,Organic-N (mg/L),Average,0
2688,Pretty,2018,23-Jul-18,Organic-N (mg/L),Average,0
2344,Blackman,2015,6-Jul-15,Organic-N (mg/L),Average,0.96725
2368,Goose,2015,21-Jul-15,Organic-N (mg/L),Average,0.88475
2369,Failing,2015,20-Jul-15,Organic-N (mg/L),Average,0.737
2440,Beaver Dam,2016,27-Jun-16,Organic-N (mg/L),Average,0
2506,Story (Lower),2016,8-Aug-16,Organic-N (mg/L),Average,0
2605,Latta,2017,31-Jul-17,Organic-N (mg/L),Average,0
2654,"Twin Pitts, West",2018,2-Jul-18,Organic-N (mg/L),Average,0
2682,Goshen Dam Pond,2018,17-Jul-18,Organic-N (mg/L),Average,0
2701,Chapel Pit,2018,26-Jul-18,Organic-N (mg/L),Average,0
2714,Scheister,2018,31-Jul-18,Organic-N (mg/L),Average,0
2350,Bass (N.Chain),2015,14-Jul-15,Organic-N (mg/L),Average,0.81025
2385,Oswego,2015,28-Jul-15,Organic-N (mg/L),Average,0.88125
2390,Webster,2015,28-Jul-15,Organic-N (mg/L),Average,0.897
2500,Rothenberger,2016,2-Aug-16,Organic-N (mg/L),Average,0
2522,Hunter,2016,15-Aug-16,Organic-N (mg/L),Average,0
2564,West,2017,12-Jul-17,Organic-N (mg/L),Average,0
2567,Long,2017,17-Jul-17,Organic-N (mg/L),Average,0
2568,Loomis,2017,17-Jul-17,Organic-N (mg/L),Average,0
2587,Jimmerson,2017,24-Jul-17,Organic-N (mg/L),Average,0
2678,Pleasant,2018,16-Jul-18,Organic-N (mg/L),Average,0
2679,Syl-Van,2018,16-Jul-18,Organic-N (mg/L),Average,0
2698,University,2018,25-Jul-18,Organic-N (mg/L),Average,0
2365,Hale,2015,15-Jul-15,Organic-N (mg/L),Average,0.343
2464,Holem,2016,12-Jul-16,Organic-N (mg/L),Average,0
2489,Knapp,2016,26-Jul-16,Organic-N (mg/L),Average,0
2509,Hamiliton,2016,8-Aug-16,Organic-N (mg/L),Average,0
2542,Mongo Mill Pond,2017,21-Jun-17,Organic-N (mg/L),Average,0
2632,George,2018,25-Jun-18,Organic-N (mg/L),Average,0
2658,Bobcat,2018,3-Jul-18,Organic-N (mg/L),Average,0
2689,Big Long,2018,23-Jul-18,Organic-N (mg/L),Average,0
2717,Redbud,2018,7-Aug-18,Organic-N (mg/L),Average,0
2718,Locust,2018,7-Aug-18,Organic-N (mg/L),Average,0
2353,Hog,2015,14-Jul-15,Organic-N (mg/L),Average,0.791
2361,Skunk,2015,15-Jul-15,Organic-N (mg/L),Average,1.1585
2377,Sycamore,2015,22-Jul-15,Organic-N (mg/L),Average,0.4695
2578,Schlamm,2017,17-Jul-17,Organic-N (mg/L),Average,0
2681,Latta,2018,16-Jul-18,Organic-N (mg/L),Average,0
2690,Dallas,2018,23-Jul-18,Organic-N (mg/L),Average,0
2335,Atwood,2015,29-Jun-15,Organic-N (mg/L),Average,0.717
2379,Trimble,2015,22-Jul-15,Organic-N (mg/L),Average,0.4945
2446,Tippecanoe,2016,28-Jun-16,Organic-N (mg/L),Average,0
2473,Elk Creek #9,2016,19-Jul-16,Organic-N (mg/L),Average,0
2539,Atwood,2017,19-Jun-17,Organic-N (mg/L),Average,0
2574,Bowen,2017,17-Jul-17,Organic-N (mg/L),Average,0
2588,Snow,2017,24-Jul-17,Organic-N (mg/L),Average,0
2643,Silver,2018,25-Jun-18,Organic-N (mg/L),Average,0
2659,Skunk,2018,3-Jul-18,Organic-N (mg/L),Average,0
2700,Clear,2018,26-Jul-18,Organic-N (mg/L),Average,0
2716,Spencer,2018,6-Aug-18,Organic-N (mg/L),Average,0
2356,Long,2015,13-Jul-15,Organic-N (mg/L),Average,0.7905
2382,Center,2015,28-Jul-15,Organic-N (mg/L),Average,0.82175
2458,Long,2016,11-Jul-16,Organic-N (mg/L),Average,0
2485,Fletcher,2016,25-Jul-16,Organic-N (mg/L),Average,0
2499,Goldeneye,2016,1-Aug-16,Organic-N (mg/L),Average,0
2604,Adams,2017,31-Jul-17,Organic-N (mg/L),Average,0
2607,Kiser,2017,7-Aug-17,Organic-N (mg/L),Average,0
2634,Big Otter,2018,25-Jun-18,Organic-N (mg/L),Average,0
2640,Gordy,2018,26-Jun-18,Organic-N (mg/L),Average,0
2694,Big Chapman,2018,24-Jul-18,Organic-N (mg/L),Average,0
2332,Oliver,2015,29-Jun-15,Organic-N (mg/L),Average,0.565
2442,Dallas,2016,27-Jun-16,Organic-N (mg/L),Average,0
2454,Still,2016,5-Jul-16,Organic-N (mg/L),Average,1.111
2505,Bixler,2016,2-Aug-16,Organic-N (mg/L),Average,0
2547,Engle,2017,26-Jun-17,Organic-N (mg/L),Average,0
2553,Tipsaw,2017,5-Jul-17,Organic-N (mg/L),Average,0
2642,Loon,2018,25-Jun-18,Organic-N (mg/L),Average,0
2687,Brokesha,2018,23-Jul-18,Organic-N (mg/L),Average,0
2693,Tippecanoe,2018,24-Jul-18,Organic-N (mg/L),Average,0
2704,Fry,2018,26-Jul-18,Organic-N (mg/L),Average,0
2331,Otter,2015,30-Jun-15,Organic-N (mg/L),Average,0.97375
2370,Marsh,2015,20-Jul-15,Organic-N (mg/L),Average,1.033
2375,Redbud,2015,22-Jul-15,Organic-N (mg/L),Average,0.889
2449,Upper Long,2016,6-Jul-16,Organic-N (mg/L),Average,0
2514,Monroe (Lower),2016,10-Aug-16,Organic-N (mg/L),Average,0
2524,Simonton,2016,15-Aug-16,Organic-N (mg/L),Average,0
2544,Henry,2017,21-Jun-17,Organic-N (mg/L),Average,0
2561,Chapel Pit,2017,11-Jul-17,Organic-N (mg/L),Average,0
2589,Pleasant,2017,24-Jul-17,Organic-N (mg/L),Average,0
2601,Otter,2017,31-Jul-17,Organic-N (mg/L),Average,0
2608,Big Chapman,2017,7-Aug-17,Organic-N (mg/L),Average,0
2611,Mill Pond,2017,7-Aug-17,Organic-N (mg/L),Average,0
2337,Big Turkey,2015,29-Jun-15,Organic-N (mg/L),Average,0.8215
2367,Goldeneye,2015,21-Jul-15,Organic-N (mg/L),Average,0.949
2483,Skunk,2016,27-Jul-16,Organic-N (mg/L),Average,0
2501,Nauvoo,2016,2-Aug-16,Organic-N (mg/L),Average,0
2521,Diamond,2016,16-Aug-16,Organic-N (mg/L),Average,0
2540,Westler,2017,19-Jun-17,Organic-N (mg/L),Average,0
2613,Hartz,2017,8-Aug-17,Organic-N (mg/L),Average,0
2615,Mansfield Reservoir (Hardin),2017,8-Aug-17,Organic-N (mg/L),Average,0
2672,Canada,2018,10-Jul-18,Organic-N (mg/L),Average,0
2684,Upper Long,2018,17-Jul-18,Organic-N (mg/L),Average,0
2691,Syracuse,2018,23-Jul-18,Organic-N (mg/L),Average,0
2715,Stump Jumper,2018,31-Jul-18,Organic-N (mg/L),Average,0
2345,Loon,2015,6-Jul-15,Organic-N (mg/L),Average,0.8295
2351,Fish (Lower),2015,14-Jul-15,Organic-N (mg/L),Average,0.511
2357,Clear (LaPorte),2015,13-Jul-15,Organic-N (mg/L),Average,0.665
2364,Hackberry,2015,15-Jul-15,Organic-N (mg/L),Average,0.3055
2579,Starve Hollow,2017,17-Jul-17,Organic-N (mg/L),Average,0
2638,Engle,2018,26-Jun-18,Organic-N (mg/L),Average,0
2649,Knapp,2018,26-Jun-18,Organic-N (mg/L),Average,0
2657,Fox,2018,3-Jul-18,Organic-N (mg/L),Average,0
2347,Big Otter,2015,7-Jul-15,Organic-N (mg/L),Average,0.762
2448,Hoffman,2016,6-Jul-16,Organic-N (mg/L),Average,0
2465,Lower Fry,2016,20-Jul-16,Organic-N (mg/L),Average,0
2507,Story (Upper),2016,8-Aug-16,Organic-N (mg/L),Average,0
2586,Trout,2017,19-Jul-17,Organic-N (mg/L),Average,0
2620,Brookville,2017,15-Aug-17,Organic-N (mg/L),Average,0
2635,Little Otter,2018,25-Jun-18,Organic-N (mg/L),Average,0
2674,Loomis,2018,10-Jul-18,Organic-N (mg/L),Average,0
2349,Hartz,2015,14-Jul-15,Organic-N (mg/L),Average,1.239
2383,James,2015,28-Jul-15,Organic-N (mg/L),Average,0.6715
2543,Big Turkey,2017,21-Jun-17,Organic-N (mg/L),Average,0
2683,Rothenberger,2018,17-Jul-18,Organic-N (mg/L),Average,0
2711,Mississinewa Res.,2018,31-Jul-18,Organic-N (mg/L),Average,0
2355,Canada,2015,13-Jul-15,Organic-N (mg/L),Average,1.112
2384,North Little,2015,27-Jul-15,Organic-N (mg/L),Average,1.2845
2450,Rider,2016,6-Jul-16,Organic-N (mg/L),Average,0
2498,Banning,2016,1-Aug-16,Organic-N (mg/L),Average,0
2545,Webster,2017,26-Jun-17,Organic-N (mg/L),Average,0
2602,Golden,2017,31-Jul-17,Organic-N (mg/L),Average,0
2393,Grouse Ridge,2015,29-Jul-15,Organic-N (mg/L),Average,0.539
2441,Westler,2016,27-Jun-16,Organic-N (mg/L),Average,0
2461,Lake of the Woods,2016,12-Jul-16,Organic-N (mg/L),Average,0
2472,Spurgeon Hollow,2016,19-Jul-16,Organic-N (mg/L),Average,0
2488,Robinson,2016,26-Jul-16,Organic-N (mg/L),Average,0
2541,Rider,2017,21-Jun-17,Organic-N (mg/L),Average,0
2666,Thomas,2018,9-Jul-18,Organic-N (mg/L),Average,0
2444,Miller (Chain-O),2016,28-Jun-16,Organic-N (mg/L),Average,0
2451,Webster,2016,5-Jul-16,Organic-N (mg/L),Average,0
2495,Prairie Creek Reservoir,2016,3-Aug-16,Organic-N (mg/L),Average,0
2508,Ball,2016,8-Aug-16,Organic-N (mg/L),Average,0
2639,Duely,2018,26-Jun-18,Organic-N (mg/L),Average,0
2665,Kings,2018,9-Jul-18,Organic-N (mg/L),Average,0
2328,Shriner,2015,30-Jun-15,Organic-N (mg/L),Average,0.62875
2336,Round,2015,30-Jun-15,Organic-N (mg/L),Average,0.5625
2341,Hindman,2015,7-Jul-15,Organic-N (mg/L),Average,1.429
2456,Bear,2016,6-Jul-16,Organic-N (mg/L),Average,0
2523,Steinbarger,2016,16-Aug-16,Organic-N (mg/L),Average,0
2538,Story (Upper),2017,19-Jun-17,Organic-N (mg/L),Average,0
2647,Port Mitchell,2018,26-Jun-18,Organic-N (mg/L),Average,0
2652,Prides Creek,2018,2-Jul-18,Organic-N (mg/L),Average,0
2352,Fish (Upper),2015,14-Jul-15,Organic-N (mg/L),Average,0.71525
2372,Nauvoo,2015,20-Jul-15,Organic-N (mg/L),Average,1.4485
2515,University,2016,10-Aug-16,Organic-N (mg/L),Average,0
2577,Oak,2017,17-Jul-17,Organic-N (mg/L),Average,0
2580,Crosley,2017,17-Jul-17,Organic-N (mg/L),Average,0
2597,Sylvan,2017,11-Jul-17,Organic-N (mg/L),Average,0
2636,Golden,2018,25-Jun-18,Organic-N (mg/L),Average,0
2644,Hogback,2018,25-Jun-18,Organic-N (mg/L),Average,0
2680,Nauvoo,2018,16-Jul-18,Organic-N (mg/L),Average,0
2386,Prairie Creek Reservoir,2015,27-Jul-15,Organic-N (mg/L),Average,0.7195
2494,Eagle Creek Reservoir,2016,3-Aug-16,Organic-N (mg/L),Average,0
2655,Scales,2018,2-Jul-18,Organic-N (mg/L),Average,0
2692,Webster,2018,24-Jul-18,Organic-N (mg/L),Average,0
2329,Crane,2015,30-Jun-15,Organic-N (mg/L),Average,0.90225
2333,Martin,2015,29-Jun-15,Organic-N (mg/L),Average,0.7275
2490,Sawmill,2016,26-Jul-16,Organic-N (mg/L),Average,0
2614,Mississinewa Reservoir,2017,8-Aug-17,Organic-N (mg/L),Average,0
2401,Geist Reservoir,2015,5-Aug-15,Organic-N (mg/L),Average,0.767
2416,Manitou,2015,10-Aug-15,Organic-N (mg/L),Average,1.182
